Unnamed: 0,datetime,source,url,title,content
148,2020-07-20,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=465,《师兄师姐寄语》之六-2008级本科毕业生万敬&2009级本科毕业生祖美佳,祖美佳，物理学系2009级本科毕业生，就职于中国银河证券，从事衍生金融产品设计的工作。
101,2020-07-18,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=459,物理学系发展大事记,人才培养
132,2020-07-17,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=458,和中学生朋友谈超导,和中学生朋友谈超导（1）
166,2020-07-15,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=479,扫描隧道显微学的前世今生,报告题目：扫描隧道显微学的前世今生
170,2020-07-13,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=456,七月十三日行“理”日记 ▏杜鹏副校长一行调研行李打包工作来到理学院,
68,2020-07-10,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=452,中国人民大学进入ESI材料科学学科全球前1%,北京时间7月9日，科睿唯安公司（ClarivateAnalytics）基本科学指标数据库（EssentialScienceIndicators，简称ESI）发布了最新一期世界学科排名，中国人民大学进入ESI材料科学学科全球前1%，标志着学校在该学科领域的科学研究水平进入世界一流行列。
164,2020-07-08,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=478,量子材料二维电子结构的角分辨光电子能谱研究,报告题目：量子材料二维电子结构的角分辨光电子能谱研究
206,2020-07-06,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=450,季威研究组潘宇浩等理论预测助力机械解理大面积单层二维单晶,2020年5月15日，《NatureCommunications》在线报道了中国人民大学物理学系季威教授研究组和中科院物理所周兴江研究团队、高鸿钧院士团队在二维材料机械解理技术领域的最新研究成果（DOI:10.1038/s41467-020-16266-w）。结合第一性原理预测、实验剥离、表征和器件构筑，他们发展了一套金辅助的机械解理制备大尺寸、高质量、单层二维单晶材料的普适方法，解离了40种尺寸达到毫米量级的单层单晶样品，理解了金与几类二维材料之间的相互作用机制，预测了制备悬空样品的可行性，并初步验证。
111,2020-07-05,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=455,七月四日&五日行“理”日记 | 朱信凯副校长一行调研各院行李打包工作来到理学院,
61,2020-07-02,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=449,物理学系2020年博士生复试成绩公示,中国人民大学2020年博士生复试成绩表
190,2020-07-01,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=457,理学院毕业季工作院内动员大会顺利召开,
31,2020-07-01,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=477,Error-transparent operations on a bosonic logical qubit protected by quantum error correction,报告题目：Error-transparentoperationsonabosoniclogicalqubitprotectedbyquantumerrorcorrection
1,2020-06-29,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=448,人大物理系暑期学校优秀学员,序号									所在学校									姓名									结果									1									北京科技大学									何佳琪									优秀									2									北京科技大学									张志磊									优秀									3									东北大学									李心雨									优秀									4									东北师范大学									杨柳									优秀									5									福建师范大学									陈颖									优秀									6									福建师范大学									徐霄宇									优秀									7									福建师范大学									许诗琪									优秀									8									福州大学									陈能智									优秀									9									湖北大学									马思危									优秀									10									华东理工大学									詹研									优秀									11									华东师范大学									李璧丞									优秀									12									华东师范大学									李蕾									优秀									13									江南大学									刘力硕									优秀									14									兰州大学									卢博文									优秀									15									宁波大学									欧阳振峰									优秀									16									青岛大学									陈志昊									优秀									17									青岛大学									高晓旭									优秀									18									青岛大学									宋浩									优秀									19									青岛大学									苑哲									优秀									20									山东师范大学									刘继健									优秀									21									山东师范大学									任彤彤									优秀									22									陕西师范大学									张志鑫									优秀									23									延边大学									刘美玲									优秀									24									扬州大学									刘敏									优秀									25									扬州大学									张波									优秀									26									郑州大学									卢遥									优秀									27									郑州大学									邢家铭									优秀									28									郑州大学									赵建雯									优秀									29									中国人民大学									陈聪									优秀									30									中国人民大学									程俊									优秀									31									中国人民大学									程融									优秀									32									中国人民大学									黄子怡									优秀									33									中国人民大学									李澄诚									优秀									34									中国人民大学									谭佐权									优秀									35									中国人民大学									王思祺									优秀									36									中国人民大学									武长江									优秀									37									中国人民大学									虞梓钰									优秀									38									中国人民大学									周昕怡									优秀									39									中山大学									冯若彤									优秀									40									中山大学									孙伟鑫									优秀									41									安徽大学									梁佳炜									良好									42									安徽大学									杨锐									良好									43									安徽大学									张海涛									良好									44									北京邮电大学									曹新宇									良好									45									河北科技大学									闫化辉									良好									46									济南大学									赵静文									良好									47									兰州大学									卢海洋									良好									48									青岛大学									王人宏									良好									49									青岛大学									吴文昶									良好									50									青岛大学									徐兆年									良好									51									首都师范大学									孙雯钰									良好									52									天津师范大学									刘超逸									良好									53									天津师范大学									周寅康									良好									54									云南大学									吕星雨									良好									55									长春理工大学									王嘉硕									良好									56									浙江工业大学									李锦涛									良好									57									郑州大学									张珊珊									良好									58									中国人民大学									陈敬昀									良好									59									中国人民大学									尚政明									良好									60									中国人民大学									武晋治									良好				备注：各类别中排名不分先后。
118,2020-06-24,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=447,暑期学校日程安排,
28,2020-06-24,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=476,关联电子材料中磁激发的中子散射和共振非弹性X射线散射测量,
103,2020-06-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=446,金属玻璃中高频横波声子的研究进展,声子是晶格集体振动的元激发。上世纪30年代人们通过引入这一量子化概念建立的晶体材料中晶格振动的动力学理论，成功地解释了很多相关的物理性质与物理现象，如固体的比热、电阻、BCS超导机制等。另一方面，自然界中还存在大量原子排列无序的非晶态固体，其原子的无序排列造成了空间平移对称性破缺，人们对它的动力学属性认知非常有限。非晶态的原子振动模式是怎样的？是否存在高频声子？是否存在横声学支声子？到目前为止，这些基本科学问题仍悬而未决，这主要是由于现有的实验技术不能提供清晰的实验数据，缺乏有效的实验观测。因此，对非晶材料中原子振动的研究不仅有助于非晶体系中原子振动动力学理论模型的构建，亦将有助于加深对玻璃态本质的认识，而后者被Science杂志列为本世纪125个最具挑战性的科学难题之一。
201,2020-06-19,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=445,第十四届暑期学校学员名单,第一部分：人大物理系学员名单
143,2020-06-17,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=464,Topological and nonreciprocal dynamics in optomechanics,报告题目：Topologicalandnonreciprocaldynamicsinoptomechanics
142,2020-06-17,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=463,X-ray Studies of Quantum Materials: from Unconventional Superconductivity to Topological Excitations,报告题目:X-rayStudiesofQuantumMaterials:fromUnconventionalSuperconductivitytoTopologicalExcitations
20,2020-06-09,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=454,师兄师姐，我想对你说……,
33,2020-06-05,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=444,物理学系2020年博士生复试名单和成绩公示,
11,2020-06-03,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=462,Multi-node Quantum Spin Liquids in Extended Kitaev Models,报告题目：Multi-nodeQuantumSpinLiquidsinExtendedKitaevModels
23,2020-06-02,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=442,中国人民大学“行知”冷中子三轴极化谱仪首篇实验成果论文发表,
78,2020-06-02,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=443,人大有“理”：10年学习，13篇SCI，1次理论突破！,
135,2020-06-01,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=440,理学院物理系2020年“申请-考核制”博士生复试办法,统筹考虑北京市和中国人民大学疫情防控要求，为最大限度减少人员聚集，降低感染风险，根据我校复试工作要求，我系将通过互联网远程开展2020年博士研究生招生考试复试工作。为保障复试科学有效、公平公正，根据中国人民大学博士研究生招生考试复试工作的规定，我系复试办法如下：
21,2020-06-01,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=441,理学院物理系2020年“申请-考核制”博士生复试办法,统筹考虑北京市和中国人民大学疫情防控要求，为最大限度减少人员聚集，降低感染风险，根据我校复试工作要求，我系将通过互联网远程开展2020年博士研究生招生考试复试工作。为保障复试科学有效、公平公正，根据中国人民大学博士研究生招生考试复试工作的规定，我系复试办法如下：
0,2020-05-29,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=408,第十四届全国大学生物理学及其交叉学科暑期学校正式报名通知,
35,2020-05-28,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=439,物理学系2020年调剂硕士生复试成绩公示,
121,2020-05-27,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=461,花叶序背后的数学和物理,
196,2020-05-26,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=437,在人大物理系研究超导 —— 致中学生朋友的一封信,李涛
155,2020-05-26,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=438,从人大学子到天大副教授：胡智鑫的进阶之路,
48,2020-05-22,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=436,2020年物理系调剂生复试名单,吴月红 柳 挥 左明雪 黎伟琪 钟恩才 石艳芹
75,2020-05-21,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=435,2020年物理系调剂生复试安排,统筹考虑北京市和中国人民大学疫情防控要求，为最大限度减少人员聚集，降低感染风险，我系通过互联网远程开展2020年硕士研究生招生考试复试工作。为保障复试科学有效、公平公正，根据中国人民大学硕士研究生招生考试复试工作的规定，我系调剂生复试办法如下：
40,2020-05-20,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=460,Hidden topological order in metallic glasses,报告题目：Hiddentopologicalorderinmetallicglasses
44,2020-05-20,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=434,物理学系2020年统考硕士生复试成绩公示,序号
93,2020-05-19,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=433,物理学系2020年关于调剂考生报名的通知,所有调剂考生必须通过教育部指定的“全国硕士生招生调剂服务系统”（https://yz.chsi.com.cn/yztj/）进行报名。   我系调剂信息系统报名时间：2020年5月20日08:00—2020年5月21日08:00   联系方式：010-62517997，或者邮箱graphy@ruc.edu.cn
149,2020-05-15,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=431,物理学系2020年招收攻读硕士学位研究生调剂复试通知,根据我校关于调剂复试的相关规定，我系理论物理专业（专业代码：070201）、原子分子物理专业（专业代码：070203）和凝聚态物理专业（专业代码：070205）拟接收10名调剂考生。现对调剂复试相关事宜做如下安排：
146,2020-05-15,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=340,在人大物理系研究超导  -- 写给大三的你,大学时光一晃将近三年了，该考虑读研的事情了。作为一个长期从事超导研究的科研工作者，我非常愿意与大家分享我在这个领域的感受，同时也非常欢迎大家成为我们的同行者。
188,2020-05-14,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=429,夏天龙教授课题组在狄拉克半金属BaGa2研究方面取得重要进展,
8,2020-05-13,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=475,Thermodynamics and quantum criticality of weakly coupled Heisenberg-Ising chains,报告题目：ThermodynamicsandquantumcriticalityofweaklycoupledHeisenberg-Isingchains
57,2020-05-06,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=474,Full Excitation Method and Truncation Error of NRG,报告题目：FullExcitationMethodandTruncationErrorofNRG
126,2020-05-06,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=428,中国人民大学物理学系预调剂公告,
194,2020-05-05,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=427,物理学系2020年硕士研究生招生考试复试办法,
202,2020-05-05,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=426,物理学系2020年硕士研究生招生考试复试办法,统筹考虑北京市和中国人民大学疫情防控要求，为最大限度减少人员聚集，降低感染风险，我系通过互联网远程开展2020年硕士研究生招生考试复试工作。为保障复试科学有效、公平公正，根据中国人民大学硕士研究生招生考试复试工作的规定，我系复试办法如下：
181,2020-04-29,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=473,低维磁性材料的调控和核磁共振研究,报告题目：低维磁性材料的调控和核磁共振研究
79,2020-04-26,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=425,物理学系2020年硕士研究生统一考试复试分数线及复试名单,根据国家教育部和中国人民大学关于硕士生入学复试的有关规定，2020年，我系继续坚持按需招生、德智体全面衡量择优录取、宁缺毋滥的理念开展硕士生招生录取工作，优化生源结构，保证录取生源质量。
34,2020-04-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=424,原子分子物理二级学科介绍,原子分子物理二级学科包括超冷原子体系中的量子多体物理、超冷原子体系中的量子少体物理和量子信息三个重要的研究方向。具体研究内容如下：
45,2020-04-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=423,凝聚态物理二级学科介绍,
158,2020-04-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=420,第一届中国人民大学物理学前沿研究生论坛拉开帷幕,由中国人民大学物理学系主办的第一届中国人民大学物理学前沿研究生论坛于2019年10月24日拉开帷幕。研究生论坛定于每周五下午4：00-5：00进行，由物理学系理论物理方向的同宁华教授和凝聚态物理方向的王善才教授担任会议主持，组织同学就凝聚态物理学前沿的理论预言、实验发现、材料制备、物性研究和前景应用等方面进行广泛深入的探讨。
5,2020-04-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=422,理论物理二级学科介绍,物理系的理论物理二级学科包括凝聚态理论、材料计算与物质模拟和计算方法及应用三个重要的研究方向。具体研究内容如下：
50,2020-04-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=419,研究生奖助学金介绍,硕士基本收入1600-1800元/月，博士基本收入3000-4000元/月。
144,2020-04-22,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=472,张量网络态与深度学习的交融,报告题目：张量网络态与深度学习的交融
58,2020-04-15,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=471,Experimental Realization of Scalable and Robust Quantum Architecture with Trapped Ions,报告题目：ExperimentalRealizationofScalableandRobustQuantumArchitecturewithTrappedIons
157,2020-04-07,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=363,教授讲专业 | 材料物理：走进新材料的时代,编者按
95,2020-03-31,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=346,物理学系2019年基金项目情况表,
97,2020-03-31,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=347,物理学系2018年基金项目情况表,
163,2020-03-27,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=336,“理课堂”说吧 | 网课体验，言之有“理”——物理篇第一期,HI，大家好，
180,2020-03-26,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=337,疫情下的我 | 杨谦：我做了我应该做的事,杨谦，中国共产党预备党员，中国人民大学2017级物理系本科生。身为武汉人的他，在疫情爆发后报名参与社区抗疫志愿活动，主动为防疫工作献出自己的一份力。
195,2020-03-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=338,辞简理博 | 物理系“师说”——励学半月谈特别版,物理系“师说”			如何提高线上学习效率，有效开展专业学习，有计划的学习专业课知识，为自己打下坚实的基础？					为解决大家在自主学习过程中遇到的困难，理学院学术交流部推出励学半月谈特别系列，首次在活动中邀请到了各位任课老师，针对专业课的学习方法给出建议。第一次我们邀请到了来自化学系的付利民教授、慕成副教授、张璞副教授为大家作了分享；这一次，我们将邀请物理系的两位老师为大家分享学习方法！					第二期励学半月谈，让我们来听一听物理系老师的经验之谈吧~		刘玉良教授学科：数学物理方法同学：老师，对于同学们在线上课堂的学习，您的基本要求是什么？刘老师：在线上课堂的基本要求是：熟练掌握基本的推导偏微分方程的步骤和写出具体问题的定解条件；了解和掌握基本的求解偏微方程的方法以及书上的例题。可以适当的做一些各类型的练习题。开学后，我再把各章节的重点讲一下，然后交作业，准备期中考试。同学：刘老师，您觉得我们在学习数学物理方法这门课的过程中，对其中的知识点应该有怎样的掌握程度？刘老师：通过课程学习后，应该基本上能够求解在电动力学、量子力学、固体物理等课程中遇到的相关偏微分方程，了解和掌握一些特殊函数的由来及特点。这是一门方法课，通过学习可以提高自身解决各种物理问题的能力，也可延伸到提高处理其它问题的能力。同学：老师，您觉得同学们在课堂上应该有怎样的表现？刘老师：欢迎大家在课堂上积极提问题，以掌握解决问题的方法和培养自己处理和分析问题的能力为目标。齐燃副教授学科：光学同学：在线上学习期间，您希望大家对于光学这门学科需要掌握到什么程度呢？齐老师：我每章结束后会有几页PPT给大家复习本章的学习要点，再加上作业中覆盖的内容，这些都需要大家掌握，其它的（即学习要点和作业都没涉及的内容）都属于拓展内容，不要求掌握。同学：关于我们在这门课上最需要培养与提升的能力是什么，您能提一点建议吗？齐老师：一方面是锻炼自己善于提炼出一门学科的核心与本质，光学这门课虽然看上去内容比较庞杂，但其实都是围绕几条重要的物理思想和原理，比如几何光学中的费马原理，波动光学中的惠更斯原理、相干叠加原理和后面的惠更斯-菲涅尔原理，抓住这几条就可以把绝大部分内容都串起来。另一方面就是希望提升大家公式推导方面的能力，经过这段时间的学习大家也能看到：这门课涉及到比较多的数学推导，包括平面几何、微积分、矢量运算、复数运算等知识的应用，希望同学们能够提升这些方面的能力，不要一看到复杂一些的推导就害怕。另一方面也不能闷头死算，在推导的过程中要经常想一想我推这个公式应用了哪条重要的物理原理或定律，为什么用这条原理能帮助我解决这个问题等等。同学：在返回学校后进一步的学习中，对于学习方法，您还有什么建议吗？齐老师：总之就是要勤动笔、勤动脑。大家如果时间允许的话，可以在每章结束之后对着本章的学习要点试着不看书的情况下把涉及到公式自己推导一遍。			以上是物理系的老师们想对同学们说的话。希望大家能够在正式线上学习阶段不断提升自我，在未来的学习中拿下更好的成绩，不留遗憾!					理学院学术交流部将继续推出励学半月谈特别版③期，邀请心理系的任课老师们与大家交流，大家不要错过哦~		采访/学术交流部美编/魏烨宇新闻中心出品理学院2020/03/23
87,2020-03-16,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=320,人大学子在战“疫”前线：有一份光，发一份热！,
63,2020-03-06,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=397,物理学系2020年全国硕士生招生考试初试成绩复查结果公示,中国人民大学物理学系2020年全国硕士研究生招生考试
154,2020-03-05,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=308,人大学子倡议：学习雷锋精神，勇担防疫重任！,
150,2020-03-01,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=313,致身在湖北的人大师生，书记校长来信！,
39,2020-02-27,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=309,人大学子“手动”为武汉加油，为中国加油！,
9,2020-02-25,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=310,@2020届毕业生，人大春季网络双选会即将来袭！,
99,2020-02-23,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=315,人大教师，危难时刻显担当！,
159,2020-02-21,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=316,一米线，文明线，安全线！,
3,2020-02-07,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=35,悦读有理 | 理学院第四期悦读会“众生百态”圆满结束,12月18日下午，中国人民大学厚重人才项目-“双青优培”理学英才成长支持计划学员赴房山中国原子能科学研究院开展了一次“中子之旅”主题的研究性实践学习活动。物理学系中子研究团队全体教师为本次实践学习带队并为学员们进行了现场讲解。同学们在活动中近距离地接触并操作了中国人民大学自主研制的两台具有国际先进水平的中子非弹性散射谱仪。理学院党委书记杨燕萍、副书记臧虹、物理学系副系主任夏天龙与多位物理学系教师陪同“双青优培”项目的同学们共同参加了本次活动。
38,2020-02-07,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=34,理学院召开“不忘初心、牢记使命”主题教育专题民主生活会,12月18日下午，中国人民大学厚重人才项目-“双青优培”理学英才成长支持计划学员赴房山中国原子能科学研究院开展了一次“中子之旅”主题的研究性实践学习活动。物理学系中子研究团队全体教师为本次实践学习带队并为学员们进行了现场讲解。同学们在活动中近距离地接触并操作了中国人民大学自主研制的两台具有国际先进水平的中子非弹性散射谱仪。理学院党委书记杨燕萍、副书记臧虹、物理学系副系主任夏天龙与多位物理学系教师陪同“双青优培”项目的同学们共同参加了本次活动。
122,2020-01-11,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=325,中国人民大学物理学系卢仲毅团队成果获国家自然科学奖二等奖,2020年1月10日上午，中共中央、国务院在北京隆重举行国家科学技术奖励大会。习近平、李克强、王沪宁、韩正等党和国家领导人出席大会并为获奖代表颁奖。中国人民大学物理学系卢仲毅教授团队完成的《铁基超导电子结构与磁相互作用的理论研究》项目，获评2019年度国家自然科学奖二等奖，这也是中国人民大学首次获得国家级自然科学奖。
134,2020-01-10,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=362,中国人民大学物理学系卢仲毅团队成果获国家自然科学奖二等奖,2020年1月10日上午，中共中央、国务院在北京隆重举行国家科学技术奖励大会。习近平、李克强、王沪宁、韩正等党和国家领导人出席大会并为获奖代表颁奖。中国人民大学物理学系卢仲毅教授团队完成的《铁基超导电子结构与磁相互作用的理论研究》项目，获评2019年度国家自然科学奖二等奖，这也是中国人民大学首次获得国家级自然科学奖。
24,2020-01-03,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=157,From Spiral Spin Liquid to Skyrmions,"斯格明子（Skyrmions）和量子自旋液体同为关联电子系统中两个广受关注的领域。前者将实空间拓扑序引入磁学系统，催生了一系列拓扑自旋电子学器件 [1]。后者试图借助量子涨落和空间阻挫打破常规的磁学长程有序，近半个世纪以来一直是固体物理学家的追逐目标[2-3]。在本报告中，我们将展示这两个看似不相关的方向出人意料地在螺旋自旋液体（spiralspinliquid）中结合在一起。螺旋自旋液体首先在理论上于钻石结构中提出[4],之后被拓展到一系列的二分晶格体系，被认为是实现量子自旋液体的一种可能途径。在这种自旋液体中，单个自旋看似无序，但实则如螺旋一般集体扰动。我们利用中子漫散射技术[5]，在尖晶石体系MnSc2S4中首次观察到螺旋自旋液体的存在。在更低温度下，MnSc2S4脱离螺旋自旋液体态，进入螺旋长程有序态。但我们的中子衍射实验发现，在外加磁场之下，有限的螺旋态再次合并，催生出类似斯格明子的涡旋结构。我们最新的中子谱学研究准确地确定了自旋间相互作用[6]，为进一步理解MnSc2S4中奇异相的产生提供支持。我还将简要介绍共振x-ray散射在固体电子自旋关联研究中的应用和进展。"
147,2019-12-27,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=158,Relativistic energy band theory and its code development in the FHI-aims code package,"Thistalkpresentsafullyrelativisticdensityfunctionalmethod(namedquasi-four-componentalgorithm,Q4C)undertheframeworkofnumericatom-centeredorbitals(NAOs).Q4Cinitiallyprojectstheatomicsolutionto(electron-only)positive-energystatesandeventuallydealswithonlytwocomponentsbutretainsthefullprecisionoftraditionalfour-componentrelativisticmethods.WhileQ4CinherentlyreducesthedimensionoftheHamiltonianmatrixandthecorrespondingcomputationaldemandindiagonalization,theadoptionoflocalizedNAObasisfunctionsinsolidsfurtherreducesthecomputationaldemandinrealspaceoperations,enablingustoinvestigatelargeandcomplexsystemscontainingheavyelementsfullyrelativistically.Asbenchmarks,therelativisticbandstructuresof103commonmaterialsarereported.Iwillalsodemonstratetheapplicabilityofthemassivelyparallelmethodtocomplexhybridorganic-inorganic(HOIP)perovskitescontainingPbandBi"
173,2019-12-25,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=159,Study of the charge state of adsorbed oxygen adatoms on rutile TiO2(110)-1 × 1 surface by nc-AFM and KPFM,"Inmytalk,IwillintroduceourrecentresearchesincludingofCu(110)-Osurface,TiO2(110)surface.InTiO2(110)study,Iwillfocusontheresearchofchargestateandchargemanipulation.ThecatalyticmechanismofTiO2surfacefascinatedusforlongtimebecauseoftheunrevealingreactionmechanisminambientcondition.Akeychallengeistorevealthesemechanismatatomicscaleunderspecificgasphase[1,2].Chargestateofsurface-supportedadsorbatesdrasticallygovernstheirphysicalandchemicalproperties[3].Thecatalyticreactionsbasedonoxygen-richtitaniumdioxide(O-TiO2)hascapturedextensiveresearchinterestinrecentyears,andahostofexperimentalandtheoreticalworksfocusontheinvestigationoftheadsorbedoxygenspecies.TheactivationoftheadsorbedOadisakeyfactortowardthecatalyticreactions.Therefore,itisimportanttomeasureandmanipulatethechargestateoftheadsorbedOadbyexperimentalandtheoreticalworks."
125,2019-12-18,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=185,自旋噪声谱测量技术及应用,传统的用于半导体自旋弛豫研究的光谱技术，比如Hanle效应、时间分辨光致荧光谱以及时间分辨Faraday/Kerr旋转谱等，在进行测量之前都需要利用一束圆偏振光对样品进行自旋极化。泵浦光会对测量带来影响，比如泵浦光对系统的热化以及光生空穴对电子自旋弛豫的影响等。自旋噪声谱技术可以有效的减小泵浦光的影响，它是利用一束线偏振光，在无自旋注入的情况下，通过测量系统中粒子的自旋涨落，来获得材料的自旋相关信息。目前，这一探测技术已广泛应用于低维半导体材料中[1]。
56,2019-12-17,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=242,夏天龙教授课题组在外尔半金属RhSn研究方面获得重要进展,中国人民大学物理系夏天龙教授课题组和中科院物理所、中国科学技术大学多个课题组合作，发现含有新型手性费米子的拓扑半金属RhSn和CoSi单晶具有相反的结构手性，并揭示了相反的结构手性导致手性费米子的翻转。该研究成果以“Chiralfermionreversalinchiralcrystals”为题12月3日在线发表于《NatureCommunications》，并被编辑推荐为亮点文章（Editors’Highlights）。
171,2019-12-13,phi.ruc.edu.cn,http://www.phys.ruc.edu.cn/index.php?c=show&id=184,When machine learning meets physics,
